gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action,most_frequent_action_type,most_frequent_action_detail,most_frequent_device_type,most_frequent_secs_elapsed
1,30,0,23,5,2,3,6,0,4,0,US,114,7,0,1,866.0
2,49,0,0,5,2,3,0,2,3,23,other,114,2,11,6,582.0
1,36,0,24,5,2,3,0,1,8,17,US,4,0,0,0,172.0
2,30,0,0,5,2,3,6,2,3,23,US,114,7,75,6,7.0
0,44,0,0,5,1,7,3,2,3,23,NDF,114,2,73,6,71.0
1,38,1,0,5,1,7,3,2,3,23,NDF,114,2,73,6,20.0
2,36,0,0,5,5,7,3,2,3,23,NDF,114,3,75,6,4.0
2,29,1,0,10,1,8,3,2,6,10,NDF,45,7,20,8,128.0
2,29,0,0,5,2,3,6,2,6,6,other,114,7,0,8,0.0
1,39,1,0,6,1,7,3,2,6,11,NDF,24,3,25,8,5317.0
2,35,1,12,23,0,11,6,3,0,7,NDF,114,6,0,11,223.0
2,27,0,0,5,2,3,6,2,3,6,GB,114,7,0,6,0.0
2,40,0,0,5,6,7,3,2,7,7,NDF,56,0,0,10,0.0
1,66,1,0,5,5,7,3,2,7,17,US,114,0,0,10,72.0
1,46,0,0,23,2,3,6,2,6,11,US,30,3,7,8,12723.0
1,42,0,0,5,5,7,3,2,7,17,IT,87,3,73,10,58.0
1,38,1,0,5,5,7,3,2,3,10,NDF,131,6,63,6,2.0
1,33,0,0,5,5,7,3,2,6,6,US,22,2,13,8,1089.0
2,25,1,12,5,0,11,6,0,4,0,NDF,114,7,0,1,64.0
1,36,1,0,5,1,7,3,2,7,17,NDF,24,3,25,10,198.0
0,24,0,0,5,2,3,6,2,6,6,US,22,4,14,8,804.0
1,43,1,0,5,2,3,6,2,3,23,NDF,76,7,0,6,8.0
1,35,0,24,5,2,3,6,1,8,17,other,7,2,9,11,3.0
2,42,0,23,5,2,3,6,0,4,0,NDF,35,7,72,1,581.0
1,23,0,0,5,2,3,6,2,7,17,ES,97,7,37,10,71.0
0,55,0,0,5,2,3,0,2,3,6,IT,114,3,73,6,47.0
2,34,0,0,5,2,3,6,2,6,11,NDF,131,6,63,8,0.0
2,29,0,12,5,0,11,6,0,4,0,NDF,114,7,0,1,69.0
2,70,1,0,5,7,7,0,2,6,6,other,24,6,0,8,0.0
2,35,0,0,5,5,7,3,2,6,10,US,114,3,73,8,5.0
1,30,1,12,5,0,11,6,3,8,17,NDF,4,0,0,0,513.0
2,35,1,0,14,1,7,3,2,6,11,NDF,24,3,25,8,444.0
1,27,0,0,5,5,7,3,2,6,6,NDF,48,0,0,11,420.0
1,24,0,0,5,5,7,3,2,7,17,NL,106,6,0,10,396.0
1,46,0,0,5,5,7,6,2,3,23,other,114,3,75,6,117.0
2,52,1,0,5,5,7,3,2,7,17,NDF,70,2,73,10,10.0
1,26,1,0,23,1,7,3,2,6,10,NDF,24,0,0,8,98.0
2,31,1,0,5,3,11,5,2,3,10,US,114,3,75,6,19.0
1,46,0,0,5,5,7,3,2,3,10,NDF,114,7,43,6,62.0
0,65,0,0,5,2,3,0,2,3,6,IT,114,3,75,6,44.0
1,25,0,0,5,2,3,0,2,3,6,US,125,0,0,6,9.0
1,26,0,0,5,7,5,0,2,3,23,US,43,3,19,6,6787.0
1,51,1,0,5,5,7,3,2,7,17,FR,114,3,75,10,85.0
2,25,1,12,5,0,11,6,3,8,0,US,4,0,0,0,482.0
0,29,1,12,5,0,11,6,0,4,0,NDF,114,0,0,1,4.0
2,27,0,0,5,2,3,6,2,3,6,US,106,7,0,6,0.0
2,50,0,0,3,5,7,6,2,3,23,NDF,37,2,13,6,232.0
1,22,0,0,5,7,5,0,2,6,6,ES,48,7,0,8,0.0
1,47,0,0,5,5,7,3,2,3,10,NDF,43,0,0,6,74.0
2,25,0,0,5,3,12,5,2,3,6,NDF,15,2,11,6,221.0
1,60,1,0,5,1,7,3,2,6,11,NDF,24,6,32,8,0.0
2,30,1,12,5,0,11,5,3,3,23,CA,4,0,0,0,460.0
1,22,1,0,5,7,5,0,2,3,6,IT,114,3,0,6,27.0
2,38,0,0,5,2,3,0,2,7,17,NDF,114,2,73,10,156.0
2,33,1,0,5,2,3,0,2,3,6,US,114,7,75,6,25.0
2,24,0,0,5,2,3,0,2,6,6,other,43,0,0,8,752.0
1,36,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,550.0
1,25,0,25,5,2,3,6,3,8,0,US,114,4,36,11,0.0
1,60,0,0,5,5,7,3,2,3,6,US,114,2,73,6,57.0
0,36,0,0,5,2,3,6,2,3,23,US,114,7,73,6,0.0
2,28,1,12,5,0,11,0,3,3,6,NDF,4,0,0,0,148.0
2,40,0,0,5,2,3,6,2,3,23,NDF,131,6,63,6,14.0
2,30,1,12,5,0,11,6,0,4,0,NDF,114,7,0,1,91.0
2,31,0,0,5,2,3,0,2,6,6,US,110,2,73,8,351.0
1,45,0,0,5,2,3,0,2,6,10,US,131,6,63,8,5.0
2,76,1,0,5,2,3,0,2,3,6,NDF,24,3,0,6,54.0
2,63,1,12,14,0,11,6,0,4,0,NDF,114,0,0,1,8.0
1,29,1,0,5,2,3,0,2,3,23,NDF,114,3,43,6,29.0
1,29,1,0,5,2,3,6,2,7,17,other,110,2,73,10,196.0
1,27,1,12,5,0,11,6,3,8,0,US,4,0,0,0,139.0
1,30,1,12,5,0,11,0,0,3,6,other,114,0,0,1,6.0
2,31,1,0,5,2,3,0,2,3,6,US,114,2,73,6,108.0
2,67,0,0,5,5,7,0,2,6,6,US,114,3,75,8,0.0
2,31,1,12,5,0,11,6,3,6,10,other,4,0,0,0,138.0
2,46,0,0,5,2,3,0,2,6,6,other,114,3,73,8,2395.0
1,26,1,0,5,1,7,3,2,6,6,NDF,110,2,73,8,466.0
1,47,0,0,5,5,7,3,2,6,10,US,37,3,0,8,95.0
2,41,0,0,5,2,3,6,2,6,10,US,110,2,73,8,3.0
1,49,0,0,5,3,11,5,2,3,23,other,114,3,73,6,147.0
2,29,1,0,5,2,3,6,2,3,23,AU,48,7,0,6,0.0
0,51,0,0,5,2,3,6,2,6,11,IT,53,0,0,0,62.0
2,34,1,0,5,2,3,0,2,3,23,NDF,87,3,73,6,34.0
1,34,0,0,5,2,3,6,2,7,17,US,114,2,73,10,60.0
2,18,0,0,5,7,7,0,2,6,6,NDF,70,2,73,8,96.0
2,42,1,12,5,0,11,0,3,3,6,NDF,4,0,0,0,916.0
1,34,1,12,5,0,11,3,3,7,17,NDF,4,0,0,0,530.0
1,29,0,0,5,2,3,0,2,6,10,other,114,3,75,8,3.0
1,23,1,0,14,2,3,6,2,4,0,NDF,114,7,0,1,62.0
2,34,1,0,5,2,3,6,2,6,6,NDF,24,3,73,8,278.0
2,34,1,0,5,2,3,6,2,3,6,US,110,2,73,6,271.0
0,30,0,0,5,2,3,3,2,3,23,US,87,7,73,6,0.0
2,30,1,0,5,6,7,6,2,3,10,US,110,2,73,6,27.0
2,25,1,0,5,2,3,6,2,3,23,NDF,127,7,0,6,524.0
1,18,1,0,5,1,7,3,2,6,6,NDF,24,0,0,8,110.0
2,61,0,0,5,2,3,0,2,6,10,other,114,3,75,8,24.0
1,26,1,0,5,1,7,3,2,3,6,US,110,2,73,6,56.0
1,36,1,0,5,2,3,0,2,6,11,NDF,70,2,73,8,246.0
2,47,1,0,5,2,3,6,2,6,10,US,62,7,73,8,174.0
1,31,0,0,5,2,3,3,2,3,23,other,114,7,75,6,16.0
2,31,0,0,5,7,7,6,2,6,6,FR,131,6,63,8,37.0
1,35,0,0,5,2,3,6,2,6,11,NDF,70,3,73,8,34.0
1,36,0,0,5,5,7,3,2,7,7,DE,70,2,73,10,21.0
1,51,0,0,5,5,7,0,2,7,17,NDF,114,2,43,10,155.0
2,30,0,0,5,2,3,6,2,3,23,US,128,7,0,6,55.0
2,38,0,0,5,2,3,0,2,6,6,other,13,0,0,8,655.0
1,41,1,0,23,1,7,3,2,6,11,NDF,114,3,25,8,438.0
1,30,0,0,5,2,3,0,2,3,23,US,114,3,43,6,11.0
1,26,1,0,5,2,3,6,2,3,6,other,56,3,25,6,1099.0
1,37,0,25,5,2,3,6,3,8,0,US,114,4,36,11,0.0
2,55,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,196.0
0,31,0,25,5,2,3,6,3,8,0,US,109,2,73,11,74.0
0,41,0,0,5,2,3,0,2,3,23,US,114,3,73,6,19.0
1,23,1,12,5,0,11,6,1,3,10,other,4,0,0,0,173.0
2,34,0,0,5,2,3,6,2,6,6,US,85,0,0,8,3000.0
1,71,0,0,5,1,7,3,2,6,6,US,110,2,73,8,10.0
1,22,1,0,5,2,3,0,2,3,6,NDF,24,3,20,6,388.0
1,22,1,0,5,2,3,0,2,3,6,US,114,3,75,6,5.0
1,39,1,0,5,1,7,3,2,3,6,NDF,70,2,73,6,1.0
1,50,0,0,5,2,3,0,2,6,6,US,70,2,73,8,0.0
1,49,1,0,5,1,7,3,2,6,11,NDF,24,0,0,8,325.0
1,36,1,0,5,7,1,0,2,6,11,NDF,114,3,75,8,77.0
1,59,0,0,5,2,3,3,2,3,23,other,114,7,0,6,0.0
2,25,1,0,5,5,7,0,2,3,6,NDF,87,3,43,6,4.0
2,30,1,12,5,0,11,6,0,4,0,NDF,114,7,0,1,12.0
0,25,0,24,5,2,3,6,1,3,23,US,4,0,0,0,509.0
1,24,1,0,5,1,7,3,2,3,23,NDF,24,0,0,6,15.0
1,46,1,12,5,0,11,3,3,6,11,NDF,4,0,0,0,159.0
1,50,1,12,5,0,11,0,3,6,6,NDF,4,0,0,0,589.0
2,22,1,12,5,0,11,6,0,4,0,NDF,114,0,0,1,18.0
1,64,0,0,5,2,3,6,2,3,10,US,60,0,0,6,643.0
1,34,0,25,5,2,3,0,3,3,6,other,114,4,36,11,0.0
2,44,1,0,19,1,7,3,2,6,6,US,110,2,73,8,17.0
1,33,0,0,5,6,7,3,2,3,6,NDF,110,2,73,6,28.0
2,28,1,0,5,7,5,0,2,6,6,US,22,4,14,8,500.0
0,62,0,25,5,2,3,3,3,3,23,US,85,1,47,11,0.0
2,34,1,0,5,5,7,5,2,2,6,other,110,2,73,5,57.0
2,69,0,24,5,2,3,6,1,8,17,NDF,4,0,0,0,196.0
2,32,1,12,5,0,11,6,3,3,10,US,4,0,0,0,552.0
0,44,0,0,5,5,7,3,2,6,6,DE,114,7,0,8,115.0
1,22,1,12,5,0,11,3,3,3,23,US,4,0,0,0,165.0
1,31,0,8,5,2,3,6,2,3,23,IT,114,2,73,6,34.0
1,33,0,0,5,2,3,6,2,3,23,US,110,2,73,6,0.0
1,21,0,0,14,2,3,3,2,3,23,GB,114,3,11,6,168.0
2,44,0,0,5,2,3,0,2,1,11,NDF,114,2,73,7,106.0
1,22,1,0,5,3,12,3,2,3,23,US,43,6,0,6,1065.0
1,19,1,0,8,7,7,0,2,6,6,US,114,0,0,8,30.0
1,21,1,0,17,2,3,4,2,6,6,NDF,110,2,73,8,9.0
1,31,0,0,5,2,3,0,2,3,6,US,43,7,19,6,274.0
2,32,1,0,8,6,7,3,2,6,11,NDF,12,3,14,8,6388.0
1,31,0,0,5,2,3,6,2,3,23,NDF,110,2,73,6,19.0
1,37,0,0,5,2,3,0,2,3,23,US,114,7,73,6,19.0
2,36,0,25,5,2,3,6,3,3,6,US,114,4,36,11,0.0
1,26,0,25,5,2,3,6,3,8,0,NDF,4,6,0,11,192.0
1,38,1,0,5,2,3,6,2,7,17,NDF,48,7,0,10,4.0
1,68,0,0,5,7,7,0,2,6,6,NDF,114,3,75,8,7.0
1,22,0,0,5,1,7,3,2,3,23,NDF,114,7,43,6,21.0
2,38,1,12,5,0,11,6,1,3,23,US,4,0,0,0,4.0
1,45,1,0,6,1,7,3,2,6,6,NDF,24,0,0,8,1873.0
2,22,1,0,5,2,3,0,2,3,6,FR,70,7,73,6,12.0
1,25,1,0,5,2,3,0,2,3,6,US,48,7,0,6,276.0
1,22,1,0,5,2,3,6,2,3,23,other,48,7,0,6,0.0
1,25,1,0,5,2,3,5,2,3,23,US,43,6,0,6,248.0
1,45,1,0,5,5,7,3,2,3,6,NDF,131,6,63,6,192.0
0,29,0,23,5,2,3,6,0,4,0,other,114,7,0,1,106.0
1,53,0,0,5,6,7,3,2,3,23,ES,114,3,73,6,12.0
2,42,0,0,5,2,3,6,2,3,6,other,110,2,73,6,22.0
2,31,0,0,5,5,7,0,2,6,11,other,45,7,20,8,187.0
2,26,0,0,5,7,7,0,2,7,17,NDF,114,7,0,10,1.0
2,67,0,0,5,5,7,3,2,6,11,NDF,62,0,0,8,57.0
2,30,1,0,5,3,12,5,2,6,10,CA,114,7,43,8,18.0
0,26,0,23,5,2,3,6,0,4,0,NDF,122,0,0,1,12.0
1,26,0,25,5,2,3,6,3,8,0,US,114,4,36,11,161000.0
2,32,1,12,5,0,11,6,3,8,17,NDF,4,0,0,0,21900.0
0,27,0,0,5,2,3,6,2,3,6,US,43,6,0,6,0.0
0,83,0,0,5,2,3,6,2,6,6,IT,114,3,11,8,7.0
0,32,0,0,5,2,3,0,2,7,17,US,97,0,0,10,72.0
2,24,1,0,5,2,3,0,2,6,6,US,114,7,0,8,0.0
2,33,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,168.0
0,29,0,0,5,2,3,6,2,3,23,US,114,3,73,6,1.0
1,27,1,0,5,2,3,0,2,3,23,US,114,7,75,6,0.0
1,34,0,0,5,2,3,6,2,3,6,US,15,2,11,6,2.0
2,34,1,12,5,0,11,6,3,8,0,US,114,3,68,11,55.0
2,33,0,24,5,2,3,6,1,3,10,NDF,110,2,73,6,3824.0
0,33,0,0,5,7,7,0,2,3,6,US,110,2,73,6,52.0
1,31,1,0,5,1,7,3,2,3,6,US,70,2,73,6,351.0
1,31,0,0,5,7,7,0,2,3,6,US,114,7,0,6,26.0
0,26,0,0,5,2,3,6,2,3,23,NDF,114,7,0,11,383.0
1,33,1,12,5,0,11,3,3,3,23,NDF,4,0,0,0,523.0
2,34,1,12,5,0,11,4,3,8,17,US,4,0,0,0,171.0
1,22,0,0,5,2,3,6,2,3,23,GB,114,0,0,6,29.0
1,27,1,0,5,2,3,6,2,3,6,US,15,3,11,6,85.0
1,32,1,0,5,3,12,5,2,6,6,NDF,22,0,0,8,38.0
0,44,0,0,5,2,3,0,2,6,11,US,70,2,73,8,305.0
0,30,0,0,5,2,3,6,2,6,10,US,70,7,73,8,26.0
1,55,0,0,5,1,7,3,2,3,23,NDF,114,3,25,6,4.0
1,46,1,0,5,6,7,3,2,6,6,NDF,114,2,73,8,7.0
1,39,0,23,5,2,3,6,0,5,20,US,114,7,0,1,233.0
1,35,1,0,5,2,3,6,2,6,11,US,106,7,0,8,0.0
1,35,1,0,5,2,3,6,2,6,6,NDF,24,7,0,8,571.0
2,33,1,12,5,0,11,3,3,3,23,other,4,0,0,0,163.0
2,24,0,0,5,5,7,3,2,7,17,NDF,131,6,63,10,23.0
2,32,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,704.0
2,30,0,0,5,2,3,6,2,3,6,US,114,2,0,6,57.0
1,24,1,0,5,2,3,6,2,3,23,NDF,24,6,25,6,276.0
1,32,0,0,5,2,3,6,2,3,6,other,114,2,73,6,64.0
0,27,0,0,5,2,3,6,2,3,10,NDF,110,2,73,6,0.0
1,33,1,0,5,6,7,6,2,3,23,NDF,24,3,33,6,52.0
2,32,1,0,5,2,3,6,2,6,6,US,110,2,73,8,422.0
2,32,1,0,5,2,3,0,2,3,6,US,7,2,9,6,5.0
2,40,1,0,5,2,3,0,2,6,11,NDF,87,3,75,8,79.0
2,43,1,0,5,2,3,6,2,3,10,NDF,127,7,72,6,1.0
1,28,1,0,5,2,3,6,2,3,23,NDF,22,4,14,6,295.0
0,26,0,0,5,2,3,0,2,3,23,other,114,3,11,6,91.0
1,20,1,12,8,0,11,6,0,4,0,NDF,109,2,73,1,188.0
0,65,0,0,5,2,3,6,2,6,10,US,15,0,0,8,54.0
2,28,1,0,5,2,3,0,2,7,17,NDF,114,3,11,10,5.0
2,32,1,0,5,2,3,6,2,6,6,NDF,110,2,73,8,568.0
1,29,1,0,5,1,7,3,2,6,10,NDF,24,3,25,8,645.0
2,32,1,12,5,0,11,0,3,8,17,NDF,4,0,0,0,538.0
1,36,0,0,5,6,7,3,2,6,11,NDF,87,3,75,8,2.0
1,37,1,0,5,2,3,6,2,3,10,NDF,24,7,32,6,50.0
2,54,0,0,5,2,3,6,2,6,6,US,110,2,73,8,10477.0
1,64,0,0,5,2,3,3,2,3,23,US,70,2,73,6,23.0
1,27,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,451.0
1,30,1,0,5,2,3,6,2,3,6,ES,45,7,20,6,515.0
2,26,1,0,5,2,3,0,2,2,8,US,110,2,73,5,180.0
2,53,0,0,5,3,11,5,2,6,6,NDF,114,2,73,8,4.0
1,34,0,0,5,2,3,0,2,3,6,US,15,2,11,6,7.0
1,44,1,0,5,2,3,0,2,3,23,NDF,114,2,73,6,25.0
1,22,0,0,5,2,3,6,2,3,6,US,114,7,0,6,0.0
2,41,0,0,5,5,7,5,2,3,23,US,70,2,73,6,23.0
2,27,0,0,5,7,7,0,2,3,6,US,114,0,0,6,13.0
2,27,0,0,5,2,3,6,2,6,6,other,53,0,0,8,17.0
2,37,0,0,5,2,3,0,2,6,6,US,106,7,45,8,57.0
0,37,0,0,5,2,3,6,2,6,10,NDF,87,2,73,8,8.0
1,29,0,0,5,2,3,3,2,3,23,US,114,3,73,6,14.0
2,24,0,0,5,2,3,0,2,3,6,US,48,0,0,6,2.0
0,36,0,0,5,2,3,0,2,3,10,US,106,7,45,6,783.0
1,31,1,0,5,2,3,6,2,7,17,US,43,6,18,6,6.0
2,63,0,23,5,2,3,6,0,4,0,US,114,0,0,1,16.0
0,28,0,0,5,5,7,0,2,7,17,NDF,110,2,73,10,1031.0
2,45,0,0,3,5,7,3,2,3,10,US,48,7,0,6,999.0
0,35,0,25,5,2,3,6,3,8,17,US,114,4,36,11,0.0
1,27,0,0,5,2,3,6,2,6,11,US,110,2,73,8,21.0
0,26,0,0,5,2,3,0,2,6,6,ES,110,2,73,8,1007.0
2,30,0,25,5,2,3,6,3,6,6,NDF,114,4,36,10,0.0
0,40,0,0,5,2,3,6,2,3,6,US,70,2,73,6,39.0
1,41,0,0,5,5,7,3,2,3,23,US,114,3,73,6,8.0
0,37,0,0,5,7,7,0,2,7,17,US,131,6,63,10,90.0
1,32,0,0,5,2,3,6,2,7,17,US,48,7,21,8,125.0
1,57,0,0,5,6,7,3,2,6,10,NDF,110,2,73,8,4.0
2,31,0,25,5,2,3,6,3,8,17,NDF,114,7,0,11,12.0
1,56,0,0,5,2,3,4,2,1,11,NDF,62,0,0,7,522.0
1,31,0,0,5,2,3,0,2,6,11,NDF,110,3,73,8,181.0
2,28,1,12,5,0,11,6,3,3,10,US,4,0,0,0,499.0
0,28,0,0,5,2,3,6,2,3,10,US,106,7,45,6,0.0
1,19,0,0,5,6,7,3,2,6,6,NDF,114,7,43,8,54.0
1,29,1,0,5,5,7,3,2,6,10,US,114,2,75,8,11.0
1,37,1,0,5,1,7,3,2,3,19,NDF,24,0,0,6,120.0
2,42,0,0,5,2,3,6,2,3,23,NDF,131,6,63,6,4.0
1,21,1,0,5,2,3,0,2,3,6,NDF,110,2,73,6,88.0
1,31,1,0,5,2,3,6,2,3,6,US,114,3,75,6,35.0
2,27,1,0,5,2,3,6,2,3,23,NDF,127,3,75,6,8.0
0,29,0,0,5,2,3,6,2,7,17,NDF,15,2,0,10,11.0
2,45,1,0,5,2,3,0,2,6,6,US,131,6,63,8,19.0
1,31,0,0,5,2,3,6,2,3,6,US,70,2,73,6,956.0
1,32,1,12,5,0,11,6,3,6,11,NDF,4,0,0,0,148.0
1,34,1,12,5,0,11,6,3,3,6,US,4,0,0,0,212.0
1,25,0,0,5,7,7,0,2,8,17,NDF,131,6,63,6,12.0
2,32,1,12,5,0,11,6,3,4,0,NDF,4,0,0,0,504.0
1,28,0,0,5,2,3,0,2,6,11,US,110,2,73,8,1620.0
2,68,0,0,5,5,7,3,2,6,10,NL,131,6,63,8,38.0
0,25,0,0,5,2,3,0,2,3,6,US,106,7,45,6,0.0
1,31,0,0,5,5,7,0,2,3,6,US,114,7,75,6,36.0
1,39,1,0,5,2,3,6,2,7,17,US,114,7,0,10,5.0
1,46,1,0,5,1,7,3,2,6,6,NDF,24,6,32,8,0.0
2,54,1,0,5,2,3,6,2,3,23,NDF,114,3,73,6,23.0
1,26,1,0,5,5,7,3,2,3,23,NDF,24,3,25,6,162.0
2,25,0,0,5,2,3,6,2,3,23,NDF,114,7,0,6,111.0
0,32,0,0,5,2,3,0,2,6,6,US,106,7,45,8,639.0
2,30,0,0,5,2,3,0,2,3,6,US,114,2,73,6,37.0
0,26,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,124.0
1,35,0,25,5,2,3,6,3,8,0,NDF,114,3,68,11,2.0
1,27,0,0,5,2,3,6,2,6,11,NDF,114,7,73,6,28.0
0,55,0,0,5,6,7,3,2,3,10,US,114,3,75,6,11.0
1,34,1,0,5,1,7,3,2,3,6,NDF,59,0,0,6,99.0
0,32,0,0,5,2,3,5,2,3,23,FR,114,3,43,6,11.0
0,32,0,0,5,2,3,6,2,6,6,US,13,0,0,8,53.0
0,34,0,0,5,2,3,6,2,6,6,US,22,4,14,8,997.0
2,29,1,0,5,5,7,3,2,6,6,other,114,7,43,8,43.0
1,71,1,0,5,5,7,3,2,6,11,NDF,15,2,0,8,73.0
2,54,0,0,5,2,3,0,2,6,10,GB,110,2,73,8,46.0
2,40,0,0,5,2,3,6,2,6,6,NDF,49,0,0,8,32.0
1,25,0,24,5,2,3,6,1,6,6,US,43,0,0,0,295.0
1,23,0,0,5,2,3,0,2,3,23,US,60,0,0,6,13.0
1,27,0,0,5,2,3,6,2,3,10,US,114,2,11,6,28.0
1,25,1,0,5,2,3,0,2,6,10,US,114,0,0,11,31.0
1,53,0,0,5,2,3,3,2,3,23,US,110,2,73,6,19.0
2,34,1,0,23,1,7,3,2,3,23,NDF,87,3,75,6,7.0
1,37,1,0,5,2,3,6,2,3,6,US,114,3,11,6,4.0
1,32,1,0,5,5,7,3,2,3,23,other,114,7,73,6,0.0
2,30,1,12,23,0,11,6,3,6,6,NDF,4,0,0,0,148.0
1,22,1,0,5,2,3,6,2,3,6,FR,114,0,0,6,28.0
1,36,0,0,5,2,3,6,2,6,6,NDF,131,6,0,8,27.0
2,29,0,24,5,2,3,6,1,8,17,US,48,0,0,11,329.0
2,50,0,0,5,2,3,6,2,6,10,US,114,7,43,8,500.0
1,29,1,0,5,2,3,6,2,3,6,US,110,2,73,6,0.0
1,28,0,0,5,4,7,6,2,6,6,US,114,7,43,6,8.0
1,41,0,0,6,6,7,3,2,3,10,NDF,22,6,13,6,856.0
1,25,1,0,5,5,7,3,2,3,23,US,114,3,32,6,22.0
2,37,0,25,5,2,3,6,3,3,23,NDF,114,2,43,6,5.0
1,19,1,12,5,0,11,6,3,8,0,NDF,4,0,0,11,93.0
2,34,1,0,5,2,3,0,2,3,23,US,15,2,11,6,69.0
2,42,1,12,5,0,11,0,3,3,23,US,4,0,0,0,165.0
1,36,1,0,5,2,3,6,2,7,17,NDF,114,7,43,10,22.0
1,33,1,12,5,0,11,6,3,3,10,NDF,4,0,0,0,614.0
1,47,0,0,5,6,7,3,2,7,17,US,114,2,73,10,9.0
1,30,1,0,5,7,5,6,2,3,6,DE,114,3,11,6,18.0
2,31,0,0,5,2,3,6,2,6,6,NDF,22,3,14,8,958.0
2,33,1,12,8,0,11,6,3,8,0,NDF,4,0,0,0,974.0
1,21,1,0,5,2,3,0,2,3,6,IT,70,2,73,6,2.0
0,33,0,12,5,0,11,6,0,4,0,NDF,109,2,73,1,56.0
0,46,0,0,5,6,7,3,2,6,6,NDF,114,0,0,8,2.0
0,37,0,0,5,2,3,6,2,6,10,NDF,114,3,75,8,18.0
2,61,0,0,5,2,3,6,2,6,10,NDF,43,7,0,8,26.0
2,38,0,0,5,2,3,3,2,3,23,US,114,2,75,6,11.0
1,21,1,12,8,0,11,6,3,8,0,NDF,4,0,0,0,555.0
1,23,0,0,5,2,3,3,2,3,6,US,114,3,75,6,25.0
1,38,1,0,5,5,7,6,2,6,11,US,87,3,75,8,3.0
1,41,0,0,5,2,3,6,2,6,6,US,70,2,73,8,54.0
1,38,0,0,5,2,3,6,2,3,6,NDF,62,0,0,6,28.0
2,44,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,543.0
2,43,1,0,5,5,7,3,2,3,23,NDF,114,3,73,6,16.0
1,36,0,0,8,5,7,3,2,6,11,NDF,114,7,0,8,1078.0
2,44,0,23,5,2,3,6,0,4,0,other,109,2,73,1,335.0
2,70,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,468.0
1,25,1,0,5,2,3,6,2,3,23,NDF,114,0,0,6,114.0
2,34,0,0,5,2,3,3,2,3,23,NDF,114,2,73,6,6.0
1,52,0,0,5,7,5,6,2,3,23,NDF,45,0,0,6,89.0
1,30,0,0,5,2,3,6,2,3,23,US,15,2,11,6,890.0
2,46,0,0,5,6,7,3,2,3,23,NDF,43,6,0,6,17.0
0,33,0,0,5,2,3,0,2,3,10,ES,114,2,11,6,415.0
2,32,0,0,5,2,3,0,2,6,6,NDF,110,2,73,8,64.0
1,29,1,0,5,2,3,0,2,6,10,US,87,3,75,8,28.0
1,31,1,12,5,0,11,6,0,4,0,NDF,114,7,0,1,234.0
1,37,1,0,5,2,3,0,2,6,6,US,114,3,75,8,2.0
2,37,1,0,5,2,3,6,2,3,6,US,110,2,73,6,66.0
2,26,0,0,5,2,3,6,2,3,6,US,110,2,73,6,2.0
1,66,0,0,5,2,3,0,2,6,11,NDF,110,2,73,8,505.0
1,29,0,0,5,5,7,3,2,7,17,US,43,0,0,10,8.0
2,43,1,0,5,2,3,6,2,6,10,NDF,114,3,0,8,33.0
2,69,0,0,5,2,3,0,2,6,11,US,114,3,75,8,11.0
1,34,1,0,5,2,3,0,2,6,11,NDF,114,2,73,8,674.0
1,25,0,0,5,7,7,0,2,3,6,NDF,114,2,73,6,28.0
0,52,0,0,5,2,3,6,2,3,23,US,114,3,73,6,27.0
1,35,0,0,5,5,7,3,2,7,17,US,110,2,73,8,723.0
1,31,1,0,5,7,7,6,2,6,6,NDF,15,2,11,8,7.0
1,40,0,0,5,5,7,0,2,6,11,NDF,22,3,0,8,290.0
2,95,0,0,5,5,7,0,2,3,23,NDF,114,7,0,6,80.0
2,42,0,0,5,2,3,0,2,3,23,US,110,2,73,6,820.0
1,51,0,0,5,2,3,0,2,6,11,US,106,7,45,8,0.0
2,58,0,0,5,2,3,6,2,6,10,US,22,4,14,8,379.0
2,33,1,0,5,2,3,0,2,6,6,US,45,7,0,8,0.0
2,47,1,0,5,2,3,0,2,6,6,US,106,7,45,8,0.0
1,35,0,0,5,2,3,6,2,6,10,NDF,131,6,63,8,152.0
1,26,1,12,5,0,11,6,3,8,0,NDF,114,7,68,11,129.0
1,31,1,12,5,0,11,6,3,8,0,NDF,4,0,0,0,150.0
1,27,1,0,5,2,3,6,2,6,11,NDF,62,7,73,8,52.0
1,33,1,0,5,2,3,6,2,3,6,NDF,114,3,75,6,115.0
2,32,0,8,5,2,3,6,2,6,10,NDF,45,0,0,8,492.0
1,62,0,0,5,1,7,3,2,6,11,NDF,114,7,43,8,83.0
1,24,1,12,5,0,11,6,0,4,0,NDF,109,7,73,1,28.0
2,55,0,0,5,5,7,6,2,3,23,US,114,2,11,6,178.0
1,51,1,0,5,1,7,3,2,6,11,NDF,114,2,73,10,63.0
