date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action
2014-03-02,2014-03-02,2014-03-02,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,personalize
2014-03-02,2014-03-02,2015-02-18,MALE,28,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,search_results
2014-03-02,2014-03-02,2014-03-02,MALE,35,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-02,2014-03-02,2014-03-02,MALE,34,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB,search_results
2014-03-02,2014-03-02,2014-03-05,-unknown-,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-02,2014-03-02,2014-05-13,-unknown-,39,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,search_results
2014-03-02,2014-03-02,2015-02-05,-unknown-,44,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search
2014-03-02,2014-03-02,2014-04-07,-unknown-,41,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-03-06,MALE,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,show
2014-03-02,2014-03-02,2014-03-05,-unknown-,33,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,IT,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-03-08,-unknown-,27,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,index
2014-03-02,2014-03-02,2014-03-22,FEMALE,28,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-03-02,2014-03-02,2014-03-17,MALE,28,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,personalize
2014-03-02,2014-03-02,2014-03-03,MALE,20,basic,25,es,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,show
2014-03-02,2014-03-02,2014-03-02,MALE,34,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other,search_results
2014-03-02,2014-03-02,2014-03-10,FEMALE,26,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,personalize
2014-03-02,2014-03-02,2014-03-02,FEMALE,45,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,personalize
2014-03-02,2014-03-02,2014-03-02,FEMALE,29,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,kba_update
2014-03-02,2014-03-02,2015-02-09,FEMALE,28,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,search_results
2014-03-02,2014-03-02,2014-03-02,-unknown-,30,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,requested
2014-03-02,2014-03-02,2014-03-09,FEMALE,58,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,personalize
2014-03-02,2014-03-02,2014-03-30,FEMALE,29,basic,0,en,seo,facebook,untracked,Web,Other/Unknown,-unknown-,FR,edit
2014-03-02,2014-03-02,2014-03-31,MALE,51,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,show
2014-03-02,2014-03-02,2014-03-02,MALE,29,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,requested
2014-03-02,2014-03-02,2014-03-02,FEMALE,39,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,show
2014-03-02,2014-03-02,2014-03-02,-unknown-,30,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-02,-unknown-,69,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,create
2014-03-02,2014-03-02,2015-01-27,FEMALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,show
2014-03-02,2014-03-02,2014-03-02,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-02,2014-03-02,2014-03-07,FEMALE,29,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-03-02,MALE,21,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-03-02,FEMALE,26,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,other,show
2014-03-02,2014-03-02,2014-03-05,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-02,2014-03-02,2014-11-17,FEMALE,39,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,search_results
2014-03-02,2014-03-02,2014-04-12,FEMALE,37,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,IT,show
2014-03-02,2014-03-02,2014-06-11,MALE,24,facebook,0,en,content,google,omg,Web,Mac Desktop,Safari,US,authenticate
2014-03-02,2014-03-02,2014-08-11,MALE,38,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,edit
2014-03-02,2014-03-02,2014-03-02,FEMALE,35,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-03-02,2014-03-02,2014-03-07,FEMALE,29,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,personalize
2014-03-02,2014-03-02,2014-07-04,MALE,20,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-14,MALE,42,basic,0,en,remarketing,google,untracked,Web,Windows Desktop,Chrome,other,show
2014-03-02,2014-03-02,2014-07-04,MALE,29,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,other,active
2014-03-02,2014-03-02,2014-03-06,FEMALE,37,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,GB,show
2014-03-02,2014-03-02,2014-12-08,FEMALE,23,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other,search_results
2014-03-02,2014-03-02,2014-03-03,FEMALE,61,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,IE,US,index
2014-03-02,2014-03-02,2014-03-19,-unknown-,45,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,FR,search_results
2014-03-02,2014-03-02,2014-03-04,-unknown-,33,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,other,search_results
2014-03-02,2014-03-02,2014-05-28,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,show
2014-03-02,2014-03-02,2014-03-06,MALE,37,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,show
2014-03-02,2014-03-02,2014-03-02,-unknown-,18,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,create
2014-03-02,2014-03-02,2014-05-20,FEMALE,61,facebook,0,en,seo,facebook,product,Web,Windows Desktop,IE,US,personalize
2014-03-02,2014-03-02,2014-03-04,MALE,23,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-12-10,-unknown-,32,basic,24,en,other,other,linked,Moweb,iPhone,Mobile Safari,other,index
2014-03-02,2014-03-02,2014-03-02,-unknown-,35,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,requested
2014-03-02,2014-03-02,2014-03-03,MALE,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,IT,ajax_check_dates
2014-03-02,2014-03-02,2014-03-03,-unknown-,21,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,confirm_email
2014-03-02,2014-03-02,2014-03-18,MALE,25,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR,edit
2014-03-02,2014-03-02,2014-03-05,MALE,36,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other,show
2014-03-02,2014-03-02,2014-03-06,MALE,46,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,show
2014-03-02,2014-03-02,2015-02-13,MALE,25,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US,show
2014-03-02,2014-03-02,2015-01-01,MALE,24,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,AU,edit_verification
2014-03-02,2014-03-02,2014-03-07,-unknown-,30,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,other,search
2014-03-02,2014-03-02,2014-09-27,-unknown-,30,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,AU,ajax_photo_widget_form_iframe
2014-03-02,2014-03-02,2014-03-02,-unknown-,32,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,click
2014-03-02,2014-03-02,2014-03-10,FEMALE,23,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,search_results
2014-03-02,2014-03-02,2014-03-30,MALE,40,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,personalize
2014-03-02,2014-03-02,2014-03-18,MALE,67,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,personalize
2014-03-02,2014-03-02,2014-06-09,FEMALE,34,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-03-02,2014-03-02,2014-03-04,-unknown-,35,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-02,FEMALE,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,edit
2014-03-02,2014-03-02,2014-03-09,MALE,43,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-02,2014-03-02,2014-05-10,MALE,26,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US,ask_question
2014-03-02,2014-03-02,2014-03-02,MALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,requested
2014-03-02,2014-03-02,2014-03-03,FEMALE,67,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,show
2014-03-02,2014-03-02,2014-03-06,-unknown-,63,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB,show
2014-03-02,2014-03-02,2014-03-08,MALE,30,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-25,FEMALE,38,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-10,FEMALE,28,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,active
2014-03-02,2014-03-02,2014-03-02,-unknown-,41,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,show
2014-03-02,2014-03-02,2014-05-09,FEMALE,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,personalize
2014-03-02,2014-03-02,2014-03-02,FEMALE,30,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,cancellation_policies
2014-03-02,2014-03-02,2014-03-02,-unknown-,54,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,ES,show
2014-03-02,2014-03-02,2014-03-02,FEMALE,27,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US,requested
2014-03-02,2014-03-02,2014-03-03,-unknown-,36,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-02,2014-03-02,2014-03-08,FEMALE,24,facebook,12,en,api,other,untracked,Moweb,Mac Desktop,Chrome,US,click
2014-03-02,2014-03-02,2014-03-08,FEMALE,29,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show
2014-03-02,2014-03-02,2014-03-02,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-02,2014-03-02,2014-03-03,-unknown-,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,IT,search_results
2014-03-02,2014-03-02,2014-08-31,FEMALE,73,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US,show
2014-03-02,2014-03-02,2014-03-03,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,requested
2014-03-02,2014-03-02,2014-05-14,MALE,35,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,ES,authenticate
2014-03-02,2014-03-02,2014-03-06,FEMALE,59,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,personalize
2014-03-02,2014-03-02,2014-03-04,FEMALE,25,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,show
2014-03-02,2014-03-02,2014-03-25,MALE,31,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-02,2014-03-02,2014-03-03,-unknown-,45,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,travel_plans_current
2014-03-03,2014-03-03,2014-03-03,MALE,33,facebook,12,en,api,other,omg,iOS,Mac Desktop,Firefox,US,active
2014-03-03,2014-03-03,2014-08-16,-unknown-,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other,ajax_refresh_subtotal
2014-03-03,2014-03-03,2014-03-09,FEMALE,48,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,click
2014-03-03,2014-03-03,2014-03-05,MALE,35,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,ask_question
2014-03-03,2014-03-03,2014-03-03,MALE,38,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR,ajax_refresh_subtotal
2014-03-03,2014-03-03,2014-03-06,FEMALE,19,basic,25,en,direct,direct,untracked,iOS,iPhone,Chrome Mobile,US,authenticate
2014-03-03,2014-03-03,2014-03-03,MALE,31,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,requested
2014-03-03,2014-03-03,2014-03-03,FEMALE,27,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,IT,show
2014-03-03,2014-03-03,2014-03-03,-unknown-,53,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,personalize
2014-03-03,2014-03-03,2014-03-03,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT,requested
2014-03-03,2014-03-03,2014-03-05,FEMALE,54,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US,track_page_view
2014-03-03,2014-03-03,2014-03-03,MALE,36,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-03,2014-03-03,2014-08-06,MALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-03,2014-03-03,2014-03-03,MALE,52,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,create
2014-03-03,2014-03-03,2014-03-03,-unknown-,56,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US,personalize
2014-03-03,2014-03-03,2014-05-08,FEMALE,45,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,IT,dashboard
2014-03-03,2014-03-03,2014-03-04,FEMALE,33,basic,24,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US,index
2014-03-03,2014-03-03,2014-03-06,-unknown-,34,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,ajax_check_dates
2014-03-03,2014-03-03,2014-03-03,FEMALE,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,requested
2014-03-03,2014-03-03,2014-03-08,MALE,26,facebook,12,en,api,other,untracked,iOS,iPhone,Chrome Mobile,US,active
2014-03-03,2014-03-03,2014-03-07,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,ask_question
2014-03-03,2014-03-03,2014-03-04,-unknown-,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,show
2014-03-03,2014-03-03,2014-03-03,FEMALE,33,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,other,requested
2014-03-03,2014-03-03,2014-07-06,FEMALE,26,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,ask_question
2014-03-03,2014-03-03,2015-02-19,MALE,25,facebook,12,en,api,other,untracked,iOS,Windows Desktop,Chrome,US,active
2014-03-03,2014-03-03,2014-06-30,FEMALE,26,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-03-03,2014-03-03,2014-03-08,FEMALE,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,show
2014-03-03,2014-03-03,2014-03-03,FEMALE,57,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,requested
2014-03-03,2014-03-03,2014-03-05,FEMALE,72,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,personalize
2014-03-03,2014-03-03,2014-03-03,MALE,26,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-03-03,2014-03-03,2014-04-19,-unknown-,26,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,search_results
2014-03-03,2014-03-03,2014-03-05,-unknown-,42,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-03-03,2014-03-03,2014-10-01,FEMALE,33,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,ajax_check_dates
2014-03-03,2014-03-03,2014-06-30,MALE,33,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,create
2014-03-03,2014-03-03,2014-03-03,MALE,31,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-03,2014-03-03,2014-11-03,FEMALE,22,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-03-03,2014-03-03,2014-04-07,FEMALE,24,basic,25,en,direct,direct,untracked,iOS,Windows Desktop,Firefox,US,click
2014-03-03,2014-03-03,2014-03-03,FEMALE,39,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,ask_question
2014-03-03,2014-03-03,2014-12-22,MALE,43,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US,search_results
2014-03-03,2014-03-03,2014-03-03,MALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,identity
2014-03-03,2014-03-03,2014-03-14,MALE,40,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,ES,show
2014-03-03,2014-03-03,2014-08-05,MALE,21,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,show
2014-03-03,2014-03-03,2014-03-03,MALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,requested
2014-03-03,2014-03-03,2014-11-19,FEMALE,34,basic,24,en,direct,direct,untracked,Moweb,iPad,Mobile Safari,US,create
2014-03-03,2014-03-03,2014-03-05,-unknown-,54,facebook,0,it,sem-brand,google,omg,Web,Windows Desktop,Chrome,IT,show
2014-03-03,2014-03-03,2014-03-05,FEMALE,34,basic,23,pt,direct,direct,untracked,Android,Other/Unknown,-unknown-,other,show
2014-03-03,2014-03-03,2014-03-03,MALE,26,facebook,0,de,other,other,tracked-other,Web,Mac Desktop,Safari,PT,requested
2014-03-03,2014-03-03,2014-03-22,-unknown-,69,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,CA,ask_question
2014-03-03,2014-03-03,2014-03-06,MALE,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES,show
2014-03-03,2014-03-03,2014-03-04,FEMALE,33,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,index
2014-03-03,2014-03-03,2014-03-03,-unknown-,29,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-03,2014-03-03,2014-03-13,MALE,40,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,search_results
2014-03-03,2014-03-03,2014-03-04,FEMALE,73,basic,0,en,direct,direct,untracked,Web,Android Tablet,IE,US,show
2014-03-03,2014-03-03,2014-03-04,FEMALE,32,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-03,2014-03-03,2014-03-03,FEMALE,24,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,click
2014-03-03,2014-03-03,2014-03-06,FEMALE,21,facebook,0,es,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,ask_question
2014-03-03,2014-03-03,2014-06-28,MALE,46,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,show
2014-03-03,2014-03-03,2014-03-14,FEMALE,36,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NL,show
2014-03-03,2014-03-03,2014-04-07,MALE,25,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,update
2014-03-03,2014-03-03,2014-03-06,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ask_question
2014-03-03,2014-03-03,2014-03-05,FEMALE,56,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,requested
2014-03-03,2014-03-03,2014-08-11,-unknown-,33,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,personalize
2014-03-03,2014-03-03,2014-05-01,MALE,41,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other,search_results
2014-03-03,2014-03-03,2014-03-05,FEMALE,27,basic,0,en,remarketing,google,untracked,Web,Mac Desktop,Safari,US,personalize
2014-03-03,2014-03-03,2014-03-10,MALE,27,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other,authenticate
2014-03-03,2014-03-03,2014-03-12,-unknown-,39,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-03,2014-03-03,2014-03-03,FEMALE,24,facebook,12,en,api,other,linked,iOS,Mac Desktop,Chrome,US,click
2014-03-03,2014-03-03,2014-03-05,FEMALE,28,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NL,search_results
2014-03-03,2014-03-03,2014-03-05,MALE,50,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,DE,search_results
2014-03-03,2014-03-03,2014-11-10,FEMALE,29,basic,0,en,seo,google,untracked,Web,Windows Desktop,IE,US,ask_question
2014-03-03,2014-03-03,2014-03-12,FEMALE,22,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,IT,search_results
2014-03-03,2014-03-03,2014-03-04,-unknown-,43,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR,show
2014-03-03,2014-03-03,2014-03-04,MALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR,requested
2014-03-03,2014-03-03,2014-03-05,MALE,35,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-03,2014-03-03,2014-07-01,FEMALE,38,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,show
2014-03-03,2014-03-03,2014-03-03,-unknown-,35,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,PT,edit
2014-03-03,2014-03-03,2014-03-03,-unknown-,50,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-03,2014-03-03,2014-03-04,MALE,40,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,authenticate
2014-03-03,2014-03-03,2014-06-23,MALE,50,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,complete_status
2014-03-03,2014-03-03,2014-03-04,MALE,31,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,other,search_results
2014-03-03,2014-03-03,2014-03-04,FEMALE,65,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,personalize
2014-03-03,2014-03-03,2014-03-04,MALE,32,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,dashboard
2014-03-03,2014-03-03,2014-03-04,FEMALE,21,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-03,2014-03-03,2014-03-03,MALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-03,2014-03-03,2014-03-05,FEMALE,30,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,show
2014-03-03,2014-03-03,2014-10-03,MALE,31,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,apply_reservation
2014-03-03,2014-03-03,2014-03-04,MALE,44,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NL,ajax_photo_widget_form_iframe
2014-03-03,2014-03-03,2015-02-10,MALE,24,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,ajax_refresh_subtotal
