,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
7667,0.0,25,48,0,6,2,0,2,6,3,0,5,0,3,2,0
7668,5.0,26,15,11,10,1,7,2,6,3,6,5,0,3,2,0
7669,31.0,31,106,36,6,2,7,2,8,6,6,5,1,3,2,0
7670,781.0,29,24,17,23,2,6,5,6,3,3,5,1,7,2,0
7671,520.0,34,4,0,6,0,0,2,0,6,0,5,0,3,1,24
7672,25.0,27,48,21,10,2,7,2,8,6,6,5,1,3,2,0
7673,604.0,31,60,0,11,2,0,2,8,6,6,5,0,3,2,0
7674,4.0,22,15,11,6,2,2,7,6,3,0,5,0,7,2,0
7675,46.0,24,114,73,23,1,7,1,6,3,3,5,1,7,2,0
7676,327.0,35,4,0,17,2,0,0,0,8,6,5,1,11,3,12
7677,38.0,46,114,75,17,1,3,7,10,7,0,5,1,7,2,0
7678,0.0,26,106,45,6,0,7,5,8,6,3,5,0,7,2,0
7679,6.0,39,110,73,6,2,2,5,8,6,3,5,1,7,2,0
7680,6.0,28,22,0,23,0,2,5,6,3,3,5,0,7,2,0
7681,1.0,28,114,75,23,1,3,2,6,3,3,5,0,3,2,0
7682,881.0,31,22,14,6,2,4,5,8,6,3,5,1,7,2,0
7683,42.0,21,45,20,6,2,7,2,5,2,6,5,1,3,2,0
7684,0.0,27,97,37,23,1,7,6,6,3,3,5,0,7,2,0
7685,80.0,36,114,0,10,2,7,6,6,3,3,5,0,7,2,0
7686,38.0,26,114,0,0,1,7,0,1,4,6,5,1,11,0,12
7687,366.0,45,4,0,0,2,0,0,0,8,6,5,1,11,3,12
7688,39.0,24,114,43,23,1,7,2,6,3,6,5,0,3,2,0
7689,1.0,18,131,63,23,1,6,2,6,3,6,5,0,3,2,0
7690,420.0,29,4,0,6,2,0,0,0,6,0,5,1,11,3,12
7691,3012.0,40,110,73,11,1,7,2,8,6,0,5,0,3,2,0
7692,2.0,36,110,73,10,1,2,2,8,6,0,5,0,3,2,0
7693,569.0,26,4,0,10,2,0,5,8,6,3,5,1,7,2,0
7694,61.0,36,114,75,6,2,3,7,8,6,6,5,0,7,2,0
7695,558.0,33,24,7,6,2,7,2,8,6,6,5,1,3,2,0
7696,1000.0,29,106,45,11,2,6,1,8,6,3,5,0,7,2,0
7697,327.0,27,4,0,0,2,0,0,0,8,6,5,1,11,3,12
7698,298.0,27,22,14,10,1,4,5,8,6,3,5,0,7,2,0
7699,310.0,28,24,25,17,1,3,3,11,8,0,5,1,11,2,0
7700,11.0,38,110,73,17,1,2,5,10,7,6,5,1,7,2,0
7701,32.0,38,131,63,10,1,6,5,6,3,3,5,0,7,2,0
7702,305.0,33,62,37,23,1,7,2,6,3,6,5,1,3,2,0
7703,24.0,33,110,73,6,1,2,2,6,6,3,5,1,3,2,0
7704,818.0,27,131,63,23,1,7,2,6,3,6,5,0,3,2,0
7705,53.0,29,62,73,11,1,7,2,8,6,6,5,0,3,2,0
7706,744.0,33,114,73,23,1,7,2,6,3,0,5,0,3,2,0
7707,480.0,31,110,73,6,2,2,2,8,6,6,5,1,3,2,0
7708,653.0,47,114,11,11,1,7,6,8,6,3,5,0,7,2,0
7709,6.0,33,110,73,11,2,2,1,7,1,3,5,0,7,2,0
7710,2073.0,19,110,73,23,0,2,2,6,3,0,5,0,3,2,0
7711,49.0,61,87,75,11,0,3,6,8,6,3,5,0,7,2,0
7712,12.0,42,114,68,0,1,7,0,11,8,6,5,1,11,3,12
7713,129.0,29,24,32,10,2,3,2,6,3,6,5,1,3,2,0
7714,74.0,35,114,0,10,2,0,2,11,6,4,5,0,3,2,0
7715,0.0,63,106,45,17,2,7,2,10,7,6,5,1,3,2,0
7716,43.0,22,114,43,23,0,7,5,6,3,0,5,0,7,2,0
7717,33.0,25,15,11,23,1,2,2,6,3,6,5,1,3,2,0
7718,931.0,46,22,14,23,1,4,2,6,3,6,5,1,3,2,0
7719,19.0,24,114,0,6,1,0,2,8,6,6,3,1,3,2,0
7720,62.0,47,76,0,0,2,0,0,11,8,6,5,1,11,3,12
7721,44.0,47,114,75,17,1,3,6,10,7,3,5,1,7,2,0
7722,0.0,38,114,75,23,1,7,2,6,3,6,5,1,3,2,0
7723,19.0,40,114,0,6,0,7,2,6,3,6,5,0,3,2,0
7724,0.0,33,106,45,10,1,7,2,8,6,6,5,1,3,2,0
7725,0.0,27,15,11,10,2,2,5,8,6,3,3,1,7,2,0
7726,448.0,28,24,25,6,2,7,7,6,3,0,5,0,7,2,0
7727,4.0,24,87,73,10,1,7,2,6,3,0,5,1,3,2,0
7728,0.0,22,114,66,23,2,7,7,6,3,0,5,1,5,2,0
7729,1.0,43,13,0,6,2,0,3,8,6,5,5,0,11,2,0
7730,76.0,23,114,11,10,1,2,7,8,6,0,5,1,5,2,0
7731,548.0,29,4,0,17,1,0,0,0,8,5,5,1,11,3,12
7732,20.0,21,15,11,23,0,3,2,6,3,6,5,0,3,2,0
7733,0.0,42,106,45,10,0,7,6,8,6,3,5,0,7,2,0
7734,74.0,34,114,68,0,2,7,0,11,8,6,5,1,11,3,12
7735,0.0,33,43,56,23,1,6,2,0,3,0,5,0,3,1,24
7736,27.0,41,114,11,6,0,3,5,8,6,3,5,0,7,2,0
7737,1.0,30,70,0,6,1,0,2,8,6,0,5,0,3,2,0
7738,78.0,26,114,0,6,1,2,5,8,6,3,5,0,7,2,0
7739,399.0,59,131,63,23,1,6,5,6,3,3,5,0,7,2,0
7740,2.0,34,131,63,23,2,6,2,6,3,6,5,0,3,2,0
7741,20.0,25,70,73,6,1,2,5,6,3,3,23,1,7,2,0
7742,134.0,24,4,0,11,1,0,0,0,1,6,5,1,11,3,12
7743,159.0,53,4,0,0,2,0,0,0,4,6,5,1,11,3,12
7744,20.0,30,114,0,10,2,3,2,6,3,6,5,1,3,2,0
7745,1.0,25,114,75,10,1,3,5,8,6,3,5,0,7,2,0
7746,2.0,43,114,73,23,1,3,2,6,3,0,5,1,3,2,0
7747,27.0,34,70,73,11,0,2,2,8,6,6,23,0,3,2,0
7748,3544.0,55,43,19,23,2,3,2,6,3,6,5,0,3,2,0
7749,0.0,28,106,73,10,2,2,2,6,3,0,5,0,3,2,0
7750,371.0,25,4,0,23,1,0,0,0,3,0,5,1,11,3,12
7751,261.0,27,52,0,6,1,0,5,8,6,3,23,1,7,2,0
7752,54.0,34,87,73,11,1,3,2,8,6,6,5,0,3,2,0
7753,315.0,27,24,0,6,1,0,2,6,3,6,5,1,3,2,0
7754,54.0,34,110,73,6,1,7,2,6,6,0,5,0,3,2,0
7755,6.0,33,70,73,23,2,2,2,6,3,4,5,1,3,2,0
7756,40.0,29,110,73,6,1,2,6,8,6,3,5,1,7,2,0
7757,810.0,23,70,73,6,2,2,2,6,3,6,5,0,3,2,0
7758,732.0,28,110,73,6,2,2,2,6,3,6,5,0,3,2,0
7759,13.0,30,70,73,10,1,2,2,6,3,6,5,1,3,2,0
7760,242.0,27,4,0,6,1,0,0,0,3,3,5,1,11,3,12
7761,3.0,23,13,0,6,2,0,2,6,3,0,5,0,3,2,0
7762,127.0,42,131,63,17,2,6,5,10,7,3,5,0,7,2,0
7763,21.0,25,110,73,6,1,2,5,8,6,0,5,1,7,2,0
7764,56.0,24,87,0,6,2,0,2,7,6,3,5,0,3,2,0
7765,102.0,21,114,73,23,1,7,5,6,3,3,5,1,7,2,0
7766,14.0,33,114,75,6,2,3,2,6,3,6,5,1,3,2,0
7767,60.0,23,114,75,6,1,3,6,8,6,3,5,1,7,2,0
7768,8.0,21,21,4,10,1,6,5,6,3,3,5,1,7,2,0
7769,16.0,30,114,11,6,2,3,7,8,6,0,5,1,5,2,0
7770,28.0,29,114,11,23,2,2,6,6,3,3,5,0,7,2,0
7771,25.0,26,110,73,6,1,2,2,6,3,6,5,0,3,2,0
7772,8.0,35,114,73,23,1,2,2,6,3,6,5,0,3,2,0
7773,51.0,30,114,11,6,1,2,2,6,3,0,5,0,3,2,0
7774,654.0,22,22,13,6,2,2,7,8,6,0,5,0,7,2,0
7775,799.0,54,114,73,17,2,3,6,10,7,3,5,0,7,2,0
7776,275.0,49,76,1,17,2,7,2,11,8,6,5,0,3,3,25
7777,24.0,22,114,11,10,1,2,2,8,6,6,5,0,3,2,0
7778,320.0,25,30,0,11,2,0,2,8,6,6,14,1,3,2,0
7779,91.0,38,114,73,6,2,3,2,6,3,6,5,1,3,2,0
7780,416.0,41,4,0,6,1,0,0,0,3,6,8,1,11,3,12
7781,190.0,31,4,0,23,2,0,0,0,3,6,5,1,11,3,12
7782,44.0,29,43,0,0,1,0,0,1,4,6,5,1,11,0,12
7783,1009.0,33,131,63,17,2,6,2,10,7,6,23,0,3,2,0
7784,203.0,30,22,13,6,2,7,2,6,3,6,5,1,3,2,0
7785,23.0,31,114,75,6,2,3,2,8,6,0,5,0,3,2,0
7786,642.0,28,110,73,17,2,2,2,10,7,6,5,1,3,2,0
7787,152.0,25,4,0,0,1,0,0,0,4,6,5,1,11,3,12
7788,0.0,25,114,36,23,2,4,2,11,3,6,5,0,3,3,25
7789,678.0,32,56,25,11,1,3,2,8,6,0,5,0,3,2,0
7790,109.0,32,87,75,6,2,3,5,6,3,3,5,0,7,2,0
7791,3.0,57,70,73,17,2,2,3,10,7,5,5,0,11,2,0
7792,27.0,38,70,73,23,2,2,2,6,3,0,5,0,3,2,0
7793,407.0,31,109,73,0,2,2,0,1,4,6,5,0,11,0,12
7794,5.0,24,110,73,10,0,2,5,6,3,3,5,0,7,2,0
7795,48.0,31,109,73,0,2,2,0,1,4,6,5,1,11,3,12
7796,0.0,33,110,73,17,1,2,5,10,7,3,5,1,7,2,0
7797,15.0,46,4,0,0,2,0,0,1,4,6,5,1,11,0,12
7798,474.0,36,62,53,2,1,3,0,2,0,6,5,1,11,1,12
7799,0.0,42,62,0,23,2,0,2,6,3,6,5,0,3,2,0
7800,76.0,30,110,73,6,1,2,2,6,3,6,5,1,3,2,0
7801,309.0,28,4,0,10,1,0,0,0,3,6,5,1,11,3,12
7802,173.0,27,4,0,10,2,0,0,0,6,3,5,1,11,3,12
7803,36.0,27,48,21,6,1,7,2,8,6,0,5,0,3,2,0
7804,96.0,24,114,0,6,2,2,7,4,2,0,5,0,7,2,0
7805,22.0,19,109,73,17,2,2,2,0,8,6,5,0,3,1,24
7806,2870.0,57,24,25,11,1,3,5,8,6,5,5,1,7,2,0
7807,266.0,29,110,73,6,2,2,5,8,6,3,5,0,7,2,0
7808,29.0,57,131,63,10,2,6,6,8,6,3,5,0,7,2,0
7809,43.0,42,114,11,6,2,2,2,8,6,6,5,1,3,2,0
7810,3.0,26,22,14,17,1,2,1,10,7,3,5,1,7,2,0
7811,0.0,28,114,36,10,1,4,2,11,3,0,5,0,3,3,25
7812,477.0,46,128,0,23,1,0,2,6,3,6,5,0,3,2,0
7813,66.0,28,110,73,17,1,2,2,8,7,3,5,1,3,2,0
7814,553.0,26,30,7,6,0,7,2,8,6,6,5,0,3,2,0
7815,50.0,37,48,0,6,1,7,2,8,6,6,5,0,3,2,0
7816,547.0,28,110,73,10,1,2,2,8,6,6,5,0,3,2,0
7817,30.0,24,114,0,0,0,7,0,1,4,6,5,0,11,0,12
7818,133.0,33,114,0,0,1,0,0,1,4,6,5,1,11,0,12
7819,436.0,60,125,31,23,0,2,2,6,3,0,5,0,3,2,0
7820,18.0,31,114,75,10,1,3,2,8,6,6,5,1,3,2,0
7821,6.0,34,70,73,23,1,7,2,6,3,6,5,1,3,2,0
7822,530.0,31,36,0,10,0,0,6,8,6,3,5,0,7,2,0
7823,30.0,26,127,75,10,2,7,2,8,6,0,5,0,3,2,0
7824,1459.0,23,60,0,6,1,0,2,8,6,6,5,0,3,2,0
7825,16.0,39,114,75,6,1,3,6,8,6,3,5,1,7,2,0
7826,65.0,30,48,0,6,2,7,2,6,3,6,5,1,3,2,0
7827,3.0,27,110,73,23,1,2,1,6,3,6,5,0,7,2,0
7828,21.0,39,106,45,6,2,7,2,6,3,6,5,1,3,2,0
7829,18.0,26,114,0,6,2,0,7,8,6,0,5,0,5,2,0
7830,26.0,50,56,25,10,0,3,2,6,3,0,5,0,3,2,0
7831,96.0,37,114,11,23,1,2,2,6,3,0,5,1,3,2,0
7832,625.0,40,114,75,6,2,3,6,6,3,3,5,1,7,2,0
7833,34.0,59,62,0,10,1,7,2,8,6,0,5,1,3,2,0
7834,467.0,40,4,0,11,2,0,0,0,6,6,5,1,11,3,12
7835,560.0,32,24,25,6,1,3,1,8,6,3,5,1,7,2,0
7836,13.0,53,114,11,11,1,3,5,8,6,3,5,1,7,2,0
7837,12.0,33,13,0,6,2,0,2,8,6,6,5,0,3,2,0
7838,103.0,35,87,75,6,1,3,3,8,6,5,5,1,4,2,0
7839,231.0,32,4,0,6,1,0,0,0,3,6,5,1,11,3,12
7840,30.0,30,114,11,6,1,2,2,6,3,6,5,0,3,2,0
7841,59.0,47,114,75,10,0,3,5,8,6,3,5,0,7,2,0
7842,6.0,26,110,73,6,1,2,5,8,6,3,5,0,7,2,0
7843,367.0,28,110,73,6,2,2,6,8,6,3,5,1,7,2,0
7844,3.0,34,114,75,6,2,3,5,6,3,3,5,0,7,2,0
7845,169.0,26,110,73,10,1,2,1,6,3,3,5,1,7,2,0
7846,7.0,34,110,73,10,1,2,1,6,3,3,5,1,7,2,0
7847,7.0,34,110,73,6,1,2,5,6,3,3,5,0,7,2,0
7848,0.0,30,106,45,23,1,7,2,6,3,6,5,0,3,2,0
7849,7.0,24,114,11,6,2,2,6,6,3,0,5,1,7,2,0
7850,194.0,35,4,0,0,2,0,0,0,8,6,5,1,11,3,12
7851,59.0,61,114,75,10,1,7,6,8,6,0,5,1,7,2,0
7852,4008.0,29,37,13,10,0,3,2,6,3,0,5,0,3,2,0
7853,33.0,39,24,25,6,1,3,6,8,6,3,5,1,7,2,0
7854,244.0,54,4,0,17,2,0,0,0,7,3,5,1,11,3,12
7855,47.0,23,114,43,23,2,3,3,6,3,5,5,1,12,2,0
7856,196.0,36,4,0,6,1,0,0,0,2,0,5,1,11,3,12
7857,49.0,29,110,73,6,0,2,2,6,3,6,5,0,3,2,0
7858,15.0,35,4,0,0,1,0,0,1,4,6,14,1,11,0,12
7859,64.0,42,114,68,23,0,7,5,11,3,3,5,0,7,2,0
7860,3689.0,25,4,0,17,1,0,0,0,7,3,5,1,11,3,12
7861,28.0,33,22,14,6,2,2,2,8,6,6,5,1,3,2,0
7862,510.0,26,131,63,6,1,6,2,6,3,6,5,0,3,2,0
7863,55.0,33,70,73,10,2,2,2,6,3,6,5,0,3,2,0
7864,1879.0,21,114,43,6,2,3,2,8,6,6,5,1,3,2,0
7865,0.0,33,43,0,6,0,6,2,8,6,6,5,0,3,2,0
7866,445.0,24,70,73,23,2,2,2,6,3,0,5,1,3,2,0
7867,592.0,32,70,73,6,0,2,7,8,6,0,5,0,7,2,0
7868,263.0,47,49,0,6,2,0,2,6,3,6,5,0,3,2,0
7869,0.0,30,114,43,23,2,7,5,6,3,3,5,1,7,2,0
7870,27.0,40,110,73,11,1,2,2,8,6,6,5,1,3,2,0
7871,48.0,33,24,25,6,1,3,2,8,6,6,5,1,3,2,0
7872,0.0,45,110,73,6,1,2,5,8,6,3,5,1,7,2,0
7873,0.0,28,114,36,7,2,4,2,11,8,6,5,0,3,3,25
7874,4.0,67,15,0,10,0,0,2,8,6,6,5,0,3,2,0
7875,36.0,47,70,73,10,2,2,2,8,6,6,5,0,3,2,0
7876,52.0,23,114,75,23,1,3,2,6,3,6,5,1,3,2,0
7877,413.0,36,114,75,23,1,3,2,6,3,6,5,1,3,2,0
7878,0.0,25,43,0,10,2,3,6,8,6,3,5,0,7,2,0
7879,131.0,29,30,7,6,1,7,2,8,6,3,5,0,3,2,0
7880,321.0,24,37,13,6,0,2,2,8,6,6,5,0,3,2,0
7881,7.0,36,114,11,10,2,7,2,6,3,6,5,1,3,2,0
7882,75.0,24,114,75,23,1,7,2,6,3,0,5,1,3,2,0
7883,27.0,32,70,73,23,1,2,2,6,3,3,5,0,3,2,0
7884,18.0,71,15,11,10,0,2,5,8,6,0,5,0,7,2,0
7885,54.0,24,114,68,23,1,7,2,11,3,6,5,0,3,3,25
7886,336.0,45,48,21,6,1,7,2,8,6,6,5,0,3,2,0
7887,28.0,28,114,0,6,0,2,7,6,3,6,5,0,7,2,0
7888,34.0,34,110,73,6,2,2,0,6,3,5,5,1,11,3,12
7889,86.0,33,114,11,6,1,2,7,6,3,0,5,0,7,2,0
7890,213.0,67,22,14,6,1,4,2,8,6,6,5,0,3,2,0
7891,70.0,24,114,73,6,2,7,7,6,3,6,5,0,5,2,0
7892,608.0,35,36,0,7,2,0,2,2,0,6,5,0,3,1,24
7893,19.0,23,114,73,23,2,2,5,6,3,6,5,0,7,2,0
7894,42.0,52,114,75,6,1,3,7,8,6,0,5,0,7,2,0
7895,226.0,26,114,0,17,1,7,2,11,8,6,5,0,3,1,24
7896,6.0,32,70,73,6,2,2,7,8,6,6,5,0,5,2,0
7897,521.0,33,131,63,6,1,6,2,6,6,3,5,0,3,2,0
7898,108.0,58,131,63,6,1,6,7,8,6,0,5,0,7,2,0
7899,34.0,49,70,73,17,0,2,2,10,7,6,5,0,3,2,0
7900,5.0,63,114,0,23,1,0,5,6,3,3,5,0,7,2,0
7901,102.0,28,87,75,23,1,3,2,6,3,6,5,1,3,2,0
7902,411.0,31,43,19,23,2,3,2,6,3,0,5,0,3,2,0
7903,21.0,24,70,73,23,1,3,2,6,3,6,5,0,3,2,0
7904,14.0,28,76,0,17,2,0,0,11,8,6,5,1,11,1,12
7905,107.0,25,4,0,6,1,0,0,0,3,6,5,1,11,3,12
7906,50.0,23,114,0,6,0,0,2,6,3,6,5,0,3,2,0
7907,3.0,21,62,75,6,0,7,5,8,6,3,5,0,7,2,0
7908,2.0,24,114,68,0,1,7,2,11,8,6,5,0,3,3,25
7909,1.0,30,15,11,6,0,2,2,6,3,6,5,0,3,2,0
7910,189.0,32,114,0,23,1,0,2,0,3,5,5,1,3,2,0
7911,0.0,27,62,0,6,1,7,6,8,6,3,5,0,13,2,0
7912,17.0,68,45,0,10,2,0,2,8,6,6,5,0,3,2,0
7913,5.0,59,127,75,10,0,3,2,8,6,6,5,0,3,2,0
7914,16.0,62,114,0,0,2,3,0,1,4,6,5,1,11,0,12
7915,148.0,36,43,19,17,1,3,2,10,7,6,5,0,3,2,0
7916,3264.0,35,110,73,25,1,2,2,5,2,6,5,1,3,2,0
7917,62.0,56,114,75,10,1,3,5,6,3,3,5,0,7,2,0
7918,341.0,31,48,0,6,0,7,2,8,6,6,5,0,3,2,0
7919,0.0,25,106,45,6,1,7,2,6,6,6,5,1,3,2,0
7920,693.0,33,48,0,6,1,7,2,6,3,6,5,1,3,2,0
7921,0.0,25,114,36,0,2,4,2,11,8,6,5,0,3,3,25
7922,156.0,26,114,0,0,1,7,2,0,8,6,5,0,3,3,25
7923,778.0,51,36,0,23,1,0,5,6,3,3,5,1,7,2,0
7924,0.0,27,7,9,23,2,2,2,6,3,0,5,0,3,2,0
7925,14.0,27,114,0,6,1,3,2,6,3,6,5,0,3,2,0
7926,9.0,35,114,73,6,1,2,6,8,6,3,5,1,7,2,0
7927,0.0,23,114,43,23,1,7,2,6,3,0,5,1,3,2,0
7928,1077.0,32,110,73,11,2,2,2,8,6,6,5,0,3,3,25
7929,35.0,25,110,73,6,1,2,6,6,3,3,5,1,7,2,0
7930,27.0,45,110,73,6,2,2,2,8,6,6,5,1,3,2,0
7931,7.0,60,114,11,10,1,3,2,10,6,3,5,0,3,2,0
7932,667.0,21,24,25,6,1,3,1,8,6,3,6,1,7,2,0
7933,8.0,29,114,68,0,1,7,2,11,8,6,5,0,3,3,25
7934,18.0,22,106,45,6,2,7,7,8,6,6,5,0,7,2,0
7935,75.0,27,70,73,23,2,2,2,6,3,0,5,1,3,2,0
7936,52.0,63,109,73,0,2,2,0,11,8,6,5,1,11,3,12
7937,12.0,30,114,43,6,0,3,7,8,6,0,5,0,7,2,0
7938,18.0,46,70,73,17,2,2,2,6,8,6,5,0,3,2,0
7939,474.0,30,70,73,23,2,2,2,6,3,6,5,1,3,2,0
7940,38.0,24,110,73,6,1,2,6,8,6,3,5,1,7,2,0
7941,802.0,30,62,73,11,2,7,2,8,6,0,5,0,3,2,0
7942,2.0,43,114,73,6,2,2,2,8,6,6,5,0,3,2,0
7943,67.0,36,114,11,6,1,3,2,4,2,6,5,1,3,2,0
7944,255.0,30,22,14,6,1,4,3,8,6,5,5,1,11,2,0
7945,124.0,29,62,0,23,2,0,2,6,3,4,5,0,3,2,0
7946,439.0,37,24,13,11,2,2,1,8,6,3,23,1,7,2,0
7947,4.0,33,114,68,17,2,7,2,11,8,6,5,0,3,3,25
7948,611.0,26,4,0,23,1,0,0,0,3,0,5,1,11,3,12
7949,3.0,23,114,0,17,1,3,2,0,8,6,5,0,3,1,24
7950,19.0,26,127,0,23,0,7,2,6,3,6,5,0,3,2,0
7951,70.0,31,114,73,6,1,2,5,6,3,0,5,0,7,2,0
7952,229.0,32,4,0,6,2,0,0,0,6,6,5,1,11,3,12
7953,29.0,31,56,25,17,0,2,5,10,7,6,5,0,7,2,0
7954,34.0,36,114,0,6,2,0,2,6,3,6,5,0,3,2,0
7955,308.0,23,24,32,6,1,7,2,6,3,6,5,0,3,2,0
7956,283.0,38,133,0,23,2,0,2,11,3,5,5,0,3,3,25
7957,0.0,28,106,45,23,1,7,2,6,3,6,5,1,3,2,0
7958,9.0,27,24,32,6,1,3,2,8,6,6,5,1,3,2,0
7959,333.0,35,110,73,6,2,2,2,6,3,6,5,1,3,2,0
7960,6.0,29,114,0,6,2,0,7,8,6,0,5,1,7,2,0
7961,18.0,42,114,75,23,1,3,5,6,3,6,5,1,7,2,0
7962,38.0,34,114,0,0,2,7,0,1,4,6,5,0,11,0,12
7963,39.0,34,60,0,23,2,0,2,6,3,6,5,0,3,2,0
7964,41.0,37,70,73,17,1,3,7,10,7,0,5,1,7,2,0
7965,2982.0,23,43,19,23,2,3,7,6,3,0,5,0,5,2,0
7966,43.0,38,114,43,23,2,3,2,6,3,0,5,1,3,2,0
7967,68.0,32,114,75,23,2,3,2,6,3,6,5,0,3,2,0
7968,482.0,46,110,73,23,2,2,2,6,3,0,5,1,3,2,0
7969,89.0,30,24,25,6,2,3,5,8,6,6,5,1,7,2,0
7970,417.0,25,4,0,10,2,0,0,0,6,0,5,1,11,3,12
7971,47.0,26,114,75,6,1,3,2,6,3,6,5,0,3,2,0
7972,29.0,22,70,14,10,0,2,7,8,6,0,5,0,5,2,0
7973,37.0,36,131,63,6,2,6,7,8,6,6,5,0,7,2,0
7974,84.0,50,114,0,0,2,6,2,1,4,6,5,0,3,0,23
7975,229.0,26,114,75,6,2,3,2,8,6,6,5,1,3,2,0
7976,295.0,25,48,0,10,2,7,2,8,6,0,5,0,3,2,0
7977,687.0,60,114,43,23,2,3,6,6,3,3,5,0,13,2,0
7978,48.0,47,43,0,10,2,0,2,8,6,6,5,0,3,2,0
7979,43.0,21,110,73,6,2,2,2,5,2,6,5,1,3,2,0
7980,286.0,18,70,73,23,1,2,5,6,3,0,5,0,7,2,0
7981,0.0,74,106,45,6,2,6,2,8,6,6,3,1,3,2,0
7982,92.0,27,7,14,23,1,2,2,6,3,6,5,0,3,2,0
7983,72.0,33,70,73,6,2,2,2,8,6,3,5,1,3,2,0
7984,1.0,35,127,63,6,2,3,5,8,6,3,5,1,7,2,0
7985,16.0,23,114,11,10,1,2,7,8,6,0,5,0,7,2,0
7986,4.0,38,87,75,11,1,3,2,8,6,6,5,0,3,2,0
7987,3.0,34,114,73,6,2,3,5,6,3,3,5,0,7,2,0
7988,0.0,28,85,47,10,0,1,2,11,6,6,5,0,3,3,25
7989,0.0,35,87,75,10,0,3,5,8,6,3,5,0,7,2,0
7990,473.0,28,24,25,23,1,3,2,6,3,6,5,1,3,2,0
7991,363.0,41,22,13,11,2,2,2,7,1,6,5,1,3,2,0
7992,483.0,27,21,0,10,1,0,2,8,6,6,5,0,3,2,0
7993,346.0,36,56,25,6,0,3,2,8,6,2,5,0,3,2,0
7994,445.0,43,4,0,0,2,0,0,0,8,6,5,1,11,3,12
7995,26.0,30,114,73,10,2,3,2,6,3,6,5,1,3,2,0
7996,55.0,31,114,0,23,1,7,5,6,3,0,5,0,7,2,0
7997,366.0,31,4,0,23,1,0,0,0,3,3,5,1,11,3,12
7998,31.0,36,70,73,23,2,2,5,6,3,6,5,1,7,2,0
7999,18.0,22,27,73,23,2,2,2,6,3,6,5,1,3,2,0
8000,0.0,31,22,14,6,2,3,2,6,3,6,5,1,3,2,0
8001,32.0,37,114,75,23,2,3,2,6,3,6,5,0,3,2,0
8002,13.0,35,114,0,23,2,7,2,6,3,3,5,0,3,2,0
8003,2.0,37,114,76,11,1,7,5,8,6,3,5,0,7,2,0
8004,537.0,41,56,0,6,2,3,5,8,6,3,5,1,7,2,0
8005,68.0,27,87,75,10,1,3,2,6,3,6,5,0,3,2,0
8006,1.0,41,114,0,11,1,7,2,8,6,0,5,0,3,2,0
8007,225.0,25,4,0,23,1,0,0,0,3,6,5,1,11,3,12
8008,18.0,42,114,75,10,1,3,6,6,3,3,5,1,7,2,0
8009,19.0,72,114,0,6,2,3,5,8,6,3,5,1,7,2,0
8010,180.0,23,15,11,23,1,2,2,6,3,6,5,0,3,2,0
8011,359.0,42,45,0,11,2,0,2,7,1,6,5,0,3,2,0
8012,200.0,40,4,0,0,2,0,0,0,8,6,5,1,11,3,12
8013,525.0,25,110,73,6,1,2,2,6,3,3,5,1,3,2,0
8014,38.0,38,110,73,11,0,2,2,8,6,6,5,0,3,2,0
8015,4.0,32,48,0,6,2,0,2,8,6,6,5,0,3,2,0
8016,6.0,47,70,73,10,1,2,1,8,6,3,5,1,7,2,0
8017,2278.0,40,43,19,6,2,3,2,6,3,0,5,0,3,2,0
8018,78.0,53,24,0,6,1,7,2,8,6,6,5,1,3,2,0
8019,149.0,35,93,0,10,2,0,2,6,3,0,6,1,3,2,0
8020,46.0,36,87,75,23,1,3,2,6,3,6,5,0,3,2,0
8021,4526.0,60,24,25,23,1,3,5,6,3,3,5,1,7,2,0
8022,0.0,32,110,73,6,0,2,7,8,6,5,5,0,7,2,0
8023,26.0,32,114,0,6,0,0,2,6,3,6,3,1,3,2,0
8024,414.0,37,48,0,6,1,7,5,6,3,3,5,0,7,2,0
8025,4.0,35,114,73,6,0,2,5,6,3,3,5,0,7,2,0
8026,7.0,26,13,0,11,0,0,2,8,6,6,5,0,3,2,0
8027,14.0,38,110,73,23,1,2,2,6,3,0,5,1,3,2,0
8028,86.0,42,15,11,10,2,3,5,8,6,3,5,1,7,2,0
8029,43.0,45,131,63,11,1,6,2,8,6,6,5,0,3,2,0
8030,0.0,36,43,45,6,1,7,2,6,3,6,5,0,3,2,0
8031,8.0,36,87,0,6,2,0,2,6,3,0,5,0,3,2,0
8032,82.0,26,110,73,6,2,2,2,6,3,6,5,1,3,2,0
8033,303.0,30,110,73,11,0,2,2,8,6,6,5,0,3,2,0
8034,290.0,31,22,0,6,2,0,6,8,6,3,5,1,7,2,0
8035,8.0,32,13,0,11,1,0,2,8,6,6,5,0,3,2,0
8036,21.0,45,114,25,6,2,3,1,8,6,3,6,1,7,2,0
8037,11.0,28,114,11,23,0,3,7,6,3,0,5,0,5,2,0
8038,1049.0,26,114,0,17,1,0,6,10,7,0,5,0,7,2,0
8039,541.0,33,114,75,23,1,7,6,6,3,3,5,1,1,2,0
8040,358.0,37,114,75,23,1,7,5,6,3,3,5,1,7,2,0
